FUND,ISIN
QuickCashStrategy,B3A92N0D85B5
NiceGrowth,B3A92N0D85B5
AnotherFund,318M045X721B
NiceGrowth,161367W3H474
BigEquityReturns,73FG0K305C99
EuroSwaps,73FG0K305C99
EuroBonds,4MKM3597GHPZ
BigEquityReturns,93Q77P1Y83L9
EuroSwaps,93Q77P1Y83L9
QuickCashStrategy,130TT1C5F797
EuroBonds,86048427024U
EuroBonds,483K0IG89408
NiceGrowth,483K0IG89408
QuickCashStrategy,601RME51ONBB
NiceGrowth,601RME51ONBB
QuickCashStrategy,97H38E854R06
AnotherFund,97H38E854R06
EuroBonds,X04G2DW3AUM8
EuroBonds,1QSMP2LO4AR8
AnotherFund,65G0QS012P86
EuroBonds,65G0QS012P86
YetAnotherFund,55K99914OV7K
EuroSwaps,VQMW2Y0KIPZO
YetAnotherFund,VQMW2Y0KIPZO
BigEquityReturns,Z5R3N0L3L887
NiceGrowth,Z5R3N0L3L887
YetAnotherFund,V079V4Y493QD
EuroSwaps,V079V4Y493QD
BigEquityReturns,558HB3HMIR77
QuickCashStrategy,558HB3HMIR77
QuickCashStrategy,PV7D32FF3B3F
EuroSwaps,030S172F451G
AnotherFund,UU4L6G2VS363
EuroSwaps,603CZD016M40
AnotherFund,99A16H380NNE
EuroBonds,99A16H380NNE
BigEquityReturns,4H452X2W9F6N
AnotherFund,4H452X2W9F6N
EuroSwaps,5C7O82PVT78D
NiceGrowth,5C7O82PVT78D
BigEquityReturns,F7F6033864DL
QuickCashStrategy,F7F6033864DL
EuroSwaps,3L99C362Q0YX
YetAnotherFund,3L99C362Q0YX
AnotherFund,66S6O6JCU584
EuroBonds,O57Q3J4BZL95
BigEquityReturns,O57Q3J4BZL95
QuickCashStrategy,V3B3NO53K419
EuroSwaps,M245A3097YR3
QuickCashStrategy,U16664O8DG3S
AnotherFund,U16664O8DG3S
BigEquityReturns,22F3L33B1YSY
EuroBonds,22F3L33B1YSY
EuroBonds,X91888E3EJK5
NiceGrowth,4OLBM8M9311N
QuickCashStrategy,6S1SVI112T05
NiceGrowth,6S1SVI112T05
EuroBonds,F1003B4C3025
QuickCashStrategy,96683H3TWHD2
EuroSwaps,96683H3TWHD2
BigEquityReturns,7428288BB23O
NiceGrowth,7428288BB23O
NiceGrowth,91EK76B94J18
EuroBonds,753A92695XMY
AnotherFund,2VC800Q8521T
EuroSwaps,2VC800Q8521T
EuroBonds,V4LOFA1U78Z1
QuickCashStrategy,V4LOFA1U78Z1
AnotherFund,02GK1R437HZH
EuroBonds,02GK1R437HZH
QuickCashStrategy,B9Y70SKENO9W
BigEquityReturns,B9Y70SKENO9W
EuroSwaps,I9F929IU4886
AnotherFund,I9F929IU4886
EuroSwaps,I9SYSO7Q93IF
EuroSwaps,LOPJSM3E4207
QuickCashStrategy,0892S39AOS23
EuroSwaps,0892S39AOS23
NiceGrowth,0112S84368Y3
YetAnotherFund,I3Y2KHIP779M
AnotherFund,I3Y2KHIP779M
EuroSwaps,Y76C81XKF984
YetAnotherFund,Y76C81XKF984
AnotherFund,503817SLZ400
YetAnotherFund,503817SLZ400
EuroBonds,GCB11MA34UM4
BigEquityReturns,GCB11MA34UM4
EuroSwaps,6Y5074B0587C
QuickCashStrategy,623239LT27I1
NiceGrowth,623239LT27I1
BigEquityReturns,3S32H13T1O31
AnotherFund,64P20S3RH48Q
EuroBonds,L438X3399491
YetAnotherFund,4ACDJK3YG6A0
AnotherFund,4ACDJK3YG6A0
AnotherFund,43049P192N9N
QuickCashStrategy,43049P192N9N
NiceGrowth,P910V47ZS3Z3
YetAnotherFund,613OX6X571SY
AnotherFund,613OX6X571SY
NiceGrowth,881838OF7Q8Z
BigEquityReturns,O923O2Q93935
BigEquityReturns,727JE9VY96KD
EuroSwaps,727JE9VY96KD
QuickCashStrategy,6WMH0R17858T
AnotherFund,6WMH0R17858T
QuickCashStrategy,93ES949L3PL4
YetAnotherFund,54Y8515401P0
EuroSwaps,54Y8515401P0
AnotherFund,W25Q475723WD
EuroSwaps,W25Q475723WD
QuickCashStrategy,37386802WF3R
YetAnotherFund,A80YN1D3X620
YetAnotherFund,9HV16I1U882I
QuickCashStrategy,9HV16I1U882I
EuroBonds,6F594BR58P49
NiceGrowth,91DN9VA55123
YetAnotherFund,U943186Y9562
BigEquityReturns,U943186Y9562
BigEquityReturns,4UPNL2E1IP47
YetAnotherFund,4UPNL2E1IP47
QuickCashStrategy,D2BP153841B0
NiceGrowth,D2BP153841B0
QuickCashStrategy,NMS2K38XZJM3
AnotherFund,4X6Z4B15C7T2
BigEquityReturns,4X6Z4B15C7T2
BigEquityReturns,305O3897LP2S
NiceGrowth,3EXN74HOJNA5
AnotherFund,6765N69217S5
YetAnotherFund,6765N69217S5
NiceGrowth,851MZ128W639
BigEquityReturns,9WX7AUHA6Q81
EuroSwaps,4K8Z02GZ33M8
YetAnotherFund,4K8Z02GZ33M8
BigEquityReturns,O67G6UW73819
EuroSwaps,O67G6UW73819
QuickCashStrategy,7J87B0F38060
EuroBonds,12A6QM2HEE2J
BigEquityReturns,12A6QM2HEE2J
YetAnotherFund,I7A023RU2WFV
EuroSwaps,W71045E51C47
QuickCashStrategy,W71045E51C47
NiceGrowth,254B80N76019
EuroBonds,254B80N76019
EuroSwaps,Q31M736L781Y
AnotherFund,Q31M736L781Y
EuroBonds,218T65X41W14
YetAnotherFund,0V558M07600M
EuroSwaps,0V558M07600M
EuroBonds,43AI4078S69I
YetAnotherFund,7W82JC15Q226
BigEquityReturns,7W82JC15Q226
AnotherFund,OJ71X18024LX
NiceGrowth,OJ71X18024LX
QuickCashStrategy,6335RM4GM3NM
NiceGrowth,4J68D1D2461L
YetAnotherFund,4J68D1D2461L
BigEquityReturns,VJ150IPS3535
EuroSwaps,3UH85Y906EC2
EuroBonds,3UH85Y906EC2
AnotherFund,446019IV40B4
NiceGrowth,446019IV40B4
BigEquityReturns,VK19G5K258K9
EuroSwaps,I5H99H5R6GAD
BigEquityReturns,UCL350R0LP98
YetAnotherFund,6239X3BO703S
AnotherFund,6239X3BO703S
NiceGrowth,51944RD4L06Q
BigEquityReturns,X8OZK026F5D1
AnotherFund,X8OZK026F5D1
QuickCashStrategy,1IFVRE811105
YetAnotherFund,1IFVRE811105
AnotherFund,L698GZV7VKUV
BigEquityReturns,L698GZV7VKUV
NiceGrowth,5RR5339709IU
BigEquityReturns,AO51ONS2P42Q
EuroSwaps,AO51ONS2P42Q
NiceGrowth,D47C855J6440
EuroSwaps,D47C855J6440
EuroSwaps,700636469ER5
QuickCashStrategy,700636469ER5
AnotherFund,7LPD0W94LJFE
BigEquityReturns,7LPD0W94LJFE
NiceGrowth,6TZ35HQ3DW60
AnotherFund,222064838X33
QuickCashStrategy,222064838X33
EuroSwaps,93TOZU3JY818
EuroBonds,W085W06U6VG1
EuroSwaps,20MR6ID4TMT1
EuroBonds,20MR6ID4TMT1
BigEquityReturns,666E670T0921
NiceGrowth,1DMO1W67MDM2
EuroBonds,124671937W36
EuroBonds,U8476OA0Q7E7
NiceGrowth,7C29D12MX4YA
QuickCashStrategy,7C29D12MX4YA
NiceGrowth,N51P8651U730
AnotherFund,N51P8651U730
YetAnotherFund,M83385N5Z9ID
YetAnotherFund,68E7W8194807
NiceGrowth,68E7W8194807
BigEquityReturns,8453W637II47
QuickCashStrategy,3C078E917526
YetAnotherFund,3C078E917526
AnotherFund,H085F55X2W38
BigEquityReturns,698KK83Y1X75
EuroBonds,I022G1806C23
BigEquityReturns,I022G1806C23
YetAnotherFund,2ZH39H5Y9058
AnotherFund,2ZH39H5Y9058
NiceGrowth,02G58P832PUW
AnotherFund,02G58P832PUW
EuroSwaps,012295977MFM
YetAnotherFund,0470RZKJ8J45
NiceGrowth,00E017L01L5T
NiceGrowth,0ZU5ZW751876
QuickCashStrategy,92044750688X
AnotherFund,1.07969E+11
EuroSwaps,O0B208PC1098
AnotherFund,5381D131673Z
NiceGrowth,5381D131673Z
QuickCashStrategy,78V0SL76INU6
EuroBonds,78V0SL76INU6
EuroBonds,8686X23I4460
YetAnotherFund,8TB46201750O
EuroSwaps,175V41Q619FP
BigEquityReturns,175V41Q619FP
EuroBonds,80EQ26E12593
EuroSwaps,80EQ26E12593
AnotherFund,H4WW2438D5GN
BigEquityReturns,H4WW2438D5GN
EuroSwaps,4D716UV5U4E2
QuickCashStrategy,4D716UV5U4E2
QuickCashStrategy,05D73R5VTE0F
QuickCashStrategy,P9F94KD41021
EuroSwaps,50LY40DDN536
NiceGrowth,787O5VDXDG0X
QuickCashStrategy,45D5F0670IT6
AnotherFund,45D5F0670IT6
YetAnotherFund,491R06QD3LH0
QuickCashStrategy,491R06QD3LH0
EuroBonds,11J16W45165Q
BigEquityReturns,11J16W45165Q
AnotherFund,WFAAJ7A4V046
YetAnotherFund,WFAAJ7A4V046
EuroSwaps,174Q0728EDOI
BigEquityReturns,174Q0728EDOI
EuroBonds,N201FF7K315A
EuroSwaps,B1547K456Q91
AnotherFund,HF9P23K0H102
NiceGrowth,6O7898SF2B2D
EuroBonds,6O7898SF2B2D
YetAnotherFund,2BYZBV2FX8OQ
QuickCashStrategy,2BYZBV2FX8OQ
NiceGrowth,N92N1804TT9S
YetAnotherFund,N92N1804TT9S
YetAnotherFund,8P162B3016T3
NiceGrowth,08248PC18PDZ
YetAnotherFund,08248PC18PDZ
EuroBonds,NF0058A57I04
QuickCashStrategy,NF0058A57I04
EuroSwaps,85CSHM9X1780
QuickCashStrategy,85CSHM9X1780
EuroBonds,4865778H6M92
NiceGrowth,4865778H6M92
YetAnotherFund,48464931YTL5
EuroBonds,48464931YTL5
QuickCashStrategy,507I54J3ZP55
EuroSwaps,Q57VQ82T398X
YetAnotherFund,Q57VQ82T398X
QuickCashStrategy,NR144F3G80X1
EuroSwaps,NR144F3G80X1
NiceGrowth,1E8H857Q23XP
QuickCashStrategy,0RE8ITU26E5L
NiceGrowth,1ZL5C46Z4524
EuroBonds,7Y51Y88HRO1B
AnotherFund,7Y51Y88HRO1B
NiceGrowth,SU417B87W0E2
NiceGrowth,76L8M8875L56
AnotherFund,76L8M8875L56
QuickCashStrategy,16936OI1XO9J
NiceGrowth,085S671434R1
EuroBonds,ADV861044315
AnotherFund,BEU1J49JS273
EuroBonds,V434433574NM
YetAnotherFund,A36359STK31U
NiceGrowth,2U19P4FNVM21
EuroSwaps,4ACW42O4M654
NiceGrowth,1K4644C1SMHB
EuroBonds,8QP25938724M
EuroSwaps,A4AQ0392873S
EuroBonds,08616UF302YQ
AnotherFund,08616UF302YQ
BigEquityReturns,2T5GRZ0M540U
EuroBonds,85N8HC8613H1
NiceGrowth,133UGD4C0R36
AnotherFund,8RB6N3UPAZL2
QuickCashStrategy,3941MN375ZYZ
AnotherFund,J146ZAR5LU98
EuroBonds,UI9B8T2L51H0
BigEquityReturns,J5D8ZQV95002
EuroSwaps,J5D8ZQV95002
AnotherFund,44X86S2C7GYM
AnotherFund,GNP2ERYR8QCJ
QuickCashStrategy,GNP2ERYR8QCJ
YetAnotherFund,DNT56WR0T1K6
EuroSwaps,G5FR23R6DKWW
NiceGrowth,M4Z75AD97A2D
EuroSwaps,M4Z75AD97A2D
YetAnotherFund,52P98YZ78534
EuroSwaps,52P98YZ78534
EuroSwaps,6618H7R7VMM7
QuickCashStrategy,6618H7R7VMM7
BigEquityReturns,05C1D4P4LM63
AnotherFund,WGK7RZAKG100
QuickCashStrategy,WGK7RZAKG100
BigEquityReturns,D09632HY0TW3
AnotherFund,60R41GAT9829
BigEquityReturns,33R16370E7U0
NiceGrowth,577JIP9QV2H6
QuickCashStrategy,E67A5FIXN3R2
EuroBonds,E67A5FIXN3R2
EuroBonds,7M547170G02S
NiceGrowth,67DI937DRVA7
BigEquityReturns,67DI937DRVA7
YetAnotherFund,JL7944MG2561
EuroSwaps,424229Y86E0G
YetAnotherFund,3PZ3246VPRSV
QuickCashStrategy,H858358C5Q56
EuroBonds,B11L54J9164E
AnotherFund,H8UBP1SQ6N51
QuickCashStrategy,H8UBP1SQ6N51
NiceGrowth,5S23932022GL
YetAnotherFund,5S23932022GL
EuroBonds,V0V8QL22DZ30
QuickCashStrategy,V0V8QL22DZ30
YetAnotherFund,2I30643P6SM0
EuroSwaps,7091NBMP5W10
AnotherFund,7091NBMP5W10
AnotherFund,C9QNT156S176
NiceGrowth,C9QNT156S176
NiceGrowth,35YCJYBJI4MO
AnotherFund,MQ2JV7O52H19
QuickCashStrategy,B69171000495
BigEquityReturns,7VSEB0M2BZ08
AnotherFund,7VSEB0M2BZ08
AnotherFund,19L221O6DD0D
YetAnotherFund,19L221O6DD0D
YetAnotherFund,B3U6E4J17CBC
BigEquityReturns,B3U6E4J17CBC
AnotherFund,K93CO47DWKV9
EuroSwaps,473570I6398L
QuickCashStrategy,AS3293G9XFK3
YetAnotherFund,AS3293G9XFK3
EuroSwaps,209U2O9OS805
EuroSwaps,Y11568R5UW86
YetAnotherFund,9U66432529KZ
EuroBonds,9U66432529KZ
YetAnotherFund,8L6I2Z962R28
BigEquityReturns,8ZLBD7K76J1I
AnotherFund,8ZLBD7K76J1I
NiceGrowth,L41955XA3490
YetAnotherFund,L41955XA3490
BigEquityReturns,W7MP7BD17P0T
EuroBonds,R9W96L9X80AG
YetAnotherFund,5L8FE357GVSK
BigEquityReturns,5L8FE357GVSK
NiceGrowth,F7189V1C5595
QuickCashStrategy,0929UN05I1O7
EuroSwaps,0929UN05I1O7
YetAnotherFund,089K351MT5DC
BigEquityReturns,089K351MT5DC
BigEquityReturns,0466BI94X91P
EuroSwaps,0466BI94X91P
AnotherFund,9K7XYTL28DXS
EuroBonds,J41245W9ZIBQ
QuickCashStrategy,J41245W9ZIBQ
YetAnotherFund,0I4243RWV4SX
EuroSwaps,0I4243RWV4SX
QuickCashStrategy,LG0W1BR39Y1O
EuroBonds,LG0W1BR39Y1O
QuickCashStrategy,0MG4I861HU28
EuroSwaps,G16Q4G97425Z
EuroSwaps,PX1047AT062X
AnotherFund,D17A5076UC2P
EuroSwaps,6Q2627TS5T47
EuroBonds,367250451C66
YetAnotherFund,367250451C66
YetAnotherFund,2E6UC0UI25N7
AnotherFund,2E6UC0UI25N7
BigEquityReturns,S6L99474C5KQ
QuickCashStrategy,S6L99474C5KQ
EuroBonds,0H178Q38YQ29
QuickCashStrategy,0H178Q38YQ29
YetAnotherFund,NX7E5SDUY485
NiceGrowth,NX7E5SDUY485
EuroBonds,1757F8DSLY0F
AnotherFund,1757F8DSLY0F
EuroBonds,0EN59719G3MO
NiceGrowth,0EN59719G3MO
QuickCashStrategy,10JDC2CO8B7D
YetAnotherFund,10JDC2CO8B7D
BigEquityReturns,839B0FEJ4YJ0
EuroBonds,2116B1G8E0LR
EuroSwaps,2116B1G8E0LR
AnotherFund,TPO7834599B5
YetAnotherFund,TPO7834599B5
EuroSwaps,29XW3LJW2686
QuickCashStrategy,29XW3LJW2686
EuroBonds,0N0BOWJ8HLT2
BigEquityReturns,5928G32Z35A3
NiceGrowth,5928G32Z35A3
EuroBonds,P403PT520259
EuroSwaps,P403PT520259
EuroBonds,8W440A51GY17
YetAnotherFund,3M4Y1420424W
EuroBonds,8IV3L2S936W9
YetAnotherFund,8IV3L2S936W9
NiceGrowth,4U237S544KHQ
NiceGrowth,7J3TP019UB85
BigEquityReturns,B5268164040O
QuickCashStrategy,9C48954965KI
BigEquityReturns,9C48954965KI
EuroSwaps,QM03ZE4B31H3
AnotherFund,QM03ZE4B31H3
BigEquityReturns,58R32HT4S76Z
AnotherFund,58R32HT4S76Z
AnotherFund,MCN4382208WI
YetAnotherFund,9F6O7AE4I71J
EuroBonds,9F6O7AE4I71J
NiceGrowth,Q0144O55A5V1
EuroSwaps,356SS21BVU01
EuroBonds,6LN2037FAELE
QuickCashStrategy,6LN2037FAELE
EuroSwaps,16F3J1LA1OEG
BigEquityReturns,16F3J1LA1OEG
NiceGrowth,9MTQC1Q59B6S
BigEquityReturns,704Q38751T8F
YetAnotherFund,T3330I51X229
EuroSwaps,T3330I51X229
BigEquityReturns,4E4QGXS9US20
AnotherFund,4E4QGXS9US20
QuickCashStrategy,4CL1KM25X9O5
EuroBonds,4CL1KM25X9O5
EuroSwaps,HD21H8LQ19L6
NiceGrowth,C81B0KF62Y12
BigEquityReturns,C81B0KF62Y12
QuickCashStrategy,7W6KJ40FB7W7
EuroBonds,517946EQWS47
AnotherFund,36ETUMM9E87N
AnotherFund,027U89ZY3711
QuickCashStrategy,OG5WVVC3I74R
YetAnotherFund,OG5WVVC3I74R
EuroBonds,L38D111I95K1
EuroBonds,23F845Q37HN5
BigEquityReturns,23F845Q37HN5
EuroSwaps,4UL469Q1JAXE
QuickCashStrategy,4UL469Q1JAXE
NiceGrowth,O4T215H03494
NiceGrowth,6DZYS45S9F4G
EuroSwaps,2GC37RT90O1A
AnotherFund,2GC37RT90O1A
AnotherFund,58K9M3223216
BigEquityReturns,58K9M3223216
NiceGrowth,YPPV098VS7R6
YetAnotherFund,GFNIC8S43734
BigEquityReturns,4Y941ANXQY3I
NiceGrowth,CCKDA93M9TY9
YetAnotherFund,CCKDA93M9TY9
BigEquityReturns,404W844TVZ67
AnotherFund,350A4I0UA23F
QuickCashStrategy,350A4I0UA23F
EuroSwaps,E9QD9F6F820Y
BigEquityReturns,90647373356T
EuroBonds,6YV7U25A1Q5K
EuroBonds,68K74B85QB3Y
BigEquityReturns,99W6W2OTX3N1
EuroSwaps,99W6W2OTX3N1
AnotherFund,Y08LHEA33J0K
QuickCashStrategy,Y08LHEA33J0K
QuickCashStrategy,9W7173G0LHSD
NiceGrowth,9W7173G0LHSD
QuickCashStrategy,K0J14CNRZJ14
NiceGrowth,K0J14CNRZJ14
AnotherFund,FXZ41Q150QI9
BigEquityReturns,FXZ41Q150QI9
BigEquityReturns,4VTTG8VA5011
NiceGrowth,7I4ZG05Z9WFX
AnotherFund,V5IE588X7108
EuroBonds,V5IE588X7108
EuroBonds,62UBAO37EXH8
AnotherFund,62UBAO37EXH8
AnotherFund,8ER25NN0IXJP
NiceGrowth,8ER25NN0IXJP
AnotherFund,I772FKY5VY9H
EuroBonds,837OG14A8AQ9
AnotherFund,837OG14A8AQ9
AnotherFund,27325TQZ8625
EuroSwaps,27325TQZ8625
AnotherFund,4FI8V38P9T6Q
NiceGrowth,9G0671WNGKL4
QuickCashStrategy,81T3389440PI
EuroBonds,E9T531Z72Q00
NiceGrowth,8OM328T80372
YetAnotherFund,8OM328T80372
YetAnotherFund,ZQ8YB20T5174
BigEquityReturns,ZQ8YB20T5174
EuroSwaps,2SF6S4U1B6K7
EuroSwaps,IGVC7MVX2180
QuickCashStrategy,IGVC7MVX2180
EuroBonds,WJ7CSD9282FK
AnotherFund,WJ7CSD9282FK
YetAnotherFund,P7GIL81PF44O
BigEquityReturns,R141Y04N0343
BigEquityReturns,3NW6T5318212
EuroBonds,3NW6T5318212
YetAnotherFund,65MN96342791
BigEquityReturns,65MN96342791
EuroBonds,3R2UK1W07W6G
QuickCashStrategy,Y5W6Q5448581
EuroBonds,Y5W6Q5448581
BigEquityReturns,9679X1606T6J
AnotherFund,HB251P814PUK
EuroBonds,HB251P814PUK
EuroSwaps,Z6841061BQ2A
QuickCashStrategy,Z6841061BQ2A
QuickCashStrategy,KT90Q1F2TE5G
BigEquityReturns,KT90Q1F2TE5G
EuroSwaps,25621M6426M6
YetAnotherFund,25621M6426M6
EuroBonds,C212S3Z572UE
BigEquityReturns,C212S3Z572UE
EuroSwaps,6414BOD05139
NiceGrowth,239F878FJ478
EuroSwaps,239F878FJ478
BigEquityReturns,4W25D21B1281
BigEquityReturns,HKI7F6AZT764
EuroBonds,HKI7F6AZT764
NiceGrowth,1D2QD097XE6V
YetAnotherFund,H4M8A0S1S5SK
AnotherFund,H4M8A0S1S5SK
BigEquityReturns,7P9259Q87G03
QuickCashStrategy,7P9259Q87G03
QuickCashStrategy,K144B3F9102J
QuickCashStrategy,1L241P688144
BigEquityReturns,872M14S1W1I2
YetAnotherFund,872M14S1W1I2
NiceGrowth,FS596A617O48
QuickCashStrategy,34TN5EZ836R6
AnotherFund,34TN5EZ836R6
YetAnotherFund,GJ392Q4747U5
EuroBonds,GJ392Q4747U5
BigEquityReturns,5N07529XI85K
AnotherFund,5N07529XI85K
NiceGrowth,5B2MV1732E3W
QuickCashStrategy,UXF6EG171242
AnotherFund,UXF6EG171242
EuroSwaps,096Z1315DNAP
NiceGrowth,096Z1315DNAP
EuroBonds,4B5N30B0C791
EuroSwaps,4B5N30B0C791
NiceGrowth,O2151I62EJ88
EuroBonds,O2151I62EJ88
BigEquityReturns,D45E354TR166
NiceGrowth,D45E354TR166
BigEquityReturns,4N950B1756I2
AnotherFund,GQL5EE7B5PGZ
EuroSwaps,GQL5EE7B5PGZ
AnotherFund,E63550L714P6
QuickCashStrategy,G73L9HK750F8
BigEquityReturns,G73L9HK750F8
YetAnotherFund,5GT9Q2168TM8
EuroBonds,5GT9Q2168TM8
BigEquityReturns,2O93953G9T8C
YetAnotherFund,2O93953G9T8C
YetAnotherFund,03000V384T18
QuickCashStrategy,8416867487FR
BigEquityReturns,8416867487FR
EuroSwaps,POW7EO11QAH7
QuickCashStrategy,214A0KI43T66
EuroSwaps,050O24V3HN04
NiceGrowth,050O24V3HN04
QuickCashStrategy,21VAJ5393L1F
BigEquityReturns,C8LD11VK1916
QuickCashStrategy,E94QQALII8B0
AnotherFund,V84G3UD1251G
YetAnotherFund,YR8D11610455
EuroSwaps,YR8D11610455
QuickCashStrategy,2S359660M650
EuroSwaps,2S359660M650
YetAnotherFund,U9PH5H7G205O
YetAnotherFund,6K6G6MF32WZ7
EuroSwaps,01I8ZO78X247
EuroSwaps,BE31N513LX48
EuroBonds,BE31N513LX48
QuickCashStrategy,35U17C905NB7
EuroSwaps,00411I44U9F6
EuroBonds,616X6998WDV6
YetAnotherFund,616X6998WDV6
EuroBonds,Q329685M0P8Y
EuroSwaps,9SOR0528C4JH
YetAnotherFund,M5R0ZT40EZ9M
BigEquityReturns,W5U6D9G50544
YetAnotherFund,65V83N0806TB
NiceGrowth,65V83N0806TB
NiceGrowth,8IF9Z7I61809
BigEquityReturns,71G663D0R5E1
QuickCashStrategy,71G663D0R5E1
AnotherFund,931587Z17877
YetAnotherFund,JX4SP510PX9Q
EuroBonds,41E0ZNG2D239
EuroBonds,6PUNS4IYRD1B
BigEquityReturns,J9B2U0468UC5
EuroBonds,J9B2U0468UC5
QuickCashStrategy,N7W42940282D
YetAnotherFund,N7W42940282D
EuroBonds,FF731TX67CO3
YetAnotherFund,2T8N942CJYX9
AnotherFund,2T8N942CJYX9
QuickCashStrategy,22NA1H09483K
BigEquityReturns,22NA1H09483K
AnotherFund,203O3WJ1W0I0
EuroSwaps,203O3WJ1W0I0
EuroSwaps,F34X064FJ8J5
YetAnotherFund,F34X064FJ8J5
BigEquityReturns,5LP2223770S4
AnotherFund,5LP2223770S4
EuroBonds,LD0Z34065866
QuickCashStrategy,7A5307GU82DG
YetAnotherFund,7A5307GU82DG
QuickCashStrategy,95829RX895D5
BigEquityReturns,95829RX895D5
AnotherFund,949P82F0R782
YetAnotherFund,949P82F0R782
EuroBonds,51DI3K3FO1L0
EuroSwaps,ZL21560U2189
NiceGrowth,ZL21560U2189
YetAnotherFund,P47TVZR6ZA32
BigEquityReturns,2C0GYY18MM7E
AnotherFund,2C0GYY18MM7E
EuroBonds,02Z3717U7T0G
AnotherFund,4SV244DX7YY5
EuroBonds,4SV244DX7YY5
EuroBonds,II1FDRL8534M
AnotherFund,S5N3TB9096D1
QuickCashStrategy,S5N3TB9096D1
QuickCashStrategy,I59G612N1300
AnotherFund,I59G612N1300
EuroBonds,6VVF6942NQ50
BigEquityReturns,E37575BQ7126
QuickCashStrategy,E37575BQ7126
QuickCashStrategy,Q5HYKP733O23
NiceGrowth,Q5HYKP733O23
EuroBonds,487P1UV61107
YetAnotherFund,487P1UV61107
YetAnotherFund,7H6697EQM84G
BigEquityReturns,7H6697EQM84G
QuickCashStrategy,9HXZ089T6033
EuroSwaps,9HXZ089T6033
AnotherFund,6R30A5R14DSC
EuroSwaps,3EXG9373964E
NiceGrowth,3EXG9373964E
EuroSwaps,D5432CW7K178
EuroBonds,HTLN9T0L4X93
EuroBonds,2079B64SRY15
QuickCashStrategy,2079B64SRY15
AnotherFund,6BW38Z6K530J
YetAnotherFund,TKK844E2IC73
BigEquityReturns,8B07489X3W48
EuroSwaps,8B07489X3W48
QuickCashStrategy,O6990635B512
AnotherFund,16511MKH8E24
AnotherFund,0L6V82R5Y32Q
EuroBonds,0L6V82R5Y32Q
QuickCashStrategy,59C19C06C5SG
QuickCashStrategy,E024Q6240HVG
YetAnotherFund,Q8R81TY79C8N
YetAnotherFund,5G3AMAAO8W5O
QuickCashStrategy,GF3FT6FD7JPO
NiceGrowth,GF3FT6FD7JPO
BigEquityReturns,X25ART99PL84
YetAnotherFund,5DU80PJ5566X
NiceGrowth,QVRC28D11705
BigEquityReturns,QVRC28D11705
BigEquityReturns,5VPV3JJA5TG2
EuroSwaps,9WJ78457302O
QuickCashStrategy,9WJ78457302O
QuickCashStrategy,T34A64MQ75JK
EuroSwaps,T34A64MQ75JK
BigEquityReturns,J71RR3E5F503
QuickCashStrategy,J71RR3E5F503
BigEquityReturns,47998HOOY8H1
NiceGrowth,47998HOOY8H1
EuroBonds,X3L525S868V5
AnotherFund,G8R8374YBZ26
BigEquityReturns,B048V3EJ2W15
EuroSwaps,XKE7M3PJGTQ1
BigEquityReturns,XKE7M3PJGTQ1
QuickCashStrategy,BI5371P9R619
BigEquityReturns,BI5371P9R619
AnotherFund,G424ZR6443A3
EuroSwaps,G424ZR6443A3
EuroBonds,88Z184551933
EuroSwaps,88Z184551933
QuickCashStrategy,OOQX4M120392
AnotherFund,OOQX4M120392
AnotherFund,A52FG37J1U96
EuroSwaps,A52FG37J1U96
QuickCashStrategy,8YQ612I1W37W
NiceGrowth,113RR157G7UT
BigEquityReturns,W7W7826V59LU
QuickCashStrategy,08C737815354
YetAnotherFund,HZO414HYSQ67
EuroBonds,HZO414HYSQ67
AnotherFund,5183X874X36G
BigEquityReturns,WG70YE26A501
QuickCashStrategy,WG70YE26A501
EuroSwaps,N13D30952V2Z
EuroBonds,N13D30952V2Z
AnotherFund,BD108IX3R56B
QuickCashStrategy,BD108IX3R56B
NiceGrowth,47TY95195733
EuroSwaps,78PBN5T9FL57
NiceGrowth,7.54502E+11
YetAnotherFund,7.54502E+11
NiceGrowth,89ON04Z7B167
BigEquityReturns,89ON04Z7B167
BigEquityReturns,ZY475K7B9XZ7
EuroBonds,ZY475K7B9XZ7
YetAnotherFund,6G48Q06DRM2P
BigEquityReturns,31D3FTL3D4F2
AnotherFund,31D3FTL3D4F2
NiceGrowth,398K619HB708
QuickCashStrategy,398K619HB708
EuroBonds,Q424E17COC90
QuickCashStrategy,Q424E17COC90
EuroBonds,B4Q717BG4EL4
EuroSwaps,B4Q717BG4EL4
YetAnotherFund,710966706Q04
NiceGrowth,710966706Q04
YetAnotherFund,62P94XGO1891
BigEquityReturns,62P94XGO1891
BigEquityReturns,42M1G4508I8K
AnotherFund,49RJ17FP8S2S
BigEquityReturns,49RJ17FP8S2S
QuickCashStrategy,2.134E+11
AnotherFund,6U601146MM17
YetAnotherFund,UQ4437E8V813
EuroBonds,UQ4437E8V813
EuroSwaps,48DC5G45B35M
YetAnotherFund,48DC5G45B35M
YetAnotherFund,51959791BJQ0
BigEquityReturns,51959791BJQ0
QuickCashStrategy,C03XZ76Y8D54
BigEquityReturns,C03XZ76Y8D54
NiceGrowth,N1H87V3ZV633
QuickCashStrategy,N1H87V3ZV633
YetAnotherFund,9JKJ48NH2N92
BigEquityReturns,9JKJ48NH2N92
YetAnotherFund,0217D8HI6629
